ts,metric,key,value
2026-09-24T04:35:48Z,restarts,worker-1,0
2026-09-24T04:35:48Z,rss_kb,worker-2,188952
2026-09-24T04:35:48Z,cpu_s,worker-2,5.17
2026-09-24T04:35:48Z,restarts,worker-2,0
2026-09-24T04:35:48Z,pg_conn,slaydx|active,1
2026-09-24T04:35:48Z,pg_conn,slaydx|idle,2
2026-09-24T04:35:48Z,queue,QUEUED,4
2026-09-24T04:35:48Z,queue,IN_PROGRESS,0
2026-09-24T04:35:48Z,queue,oldest_queued_s,1
2026-09-24T04:35:48Z,pg_mem_mib,postgres,193.6
2026-09-24T04:35:48Z,pg_cpu_pct,postgres,4.65
2026-09-24T04:35:54Z,rss_kb,jail,48848
2026-09-24T04:35:54Z,cpu_s,jail,0.03
2026-09-24T04:35:54Z,restarts,jail,0
2026-09-24T04:35:54Z,rss_kb,web,237292
2026-09-24T04:35:54Z,cpu_s,web,208.43
2026-09-24T04:35:54Z,restarts,web,0
2026-09-24T04:35:54Z,rss_kb,worker-1,191472
2026-09-24T04:35:54Z,cpu_s,worker-1,5.62
2026-09-24T04:35:54Z,restarts,worker-1,0
2026-09-24T04:35:54Z,rss_kb,worker-2,190264
2026-09-24T04:35:54Z,cpu_s,worker-2,5.81
2026-09-24T04:35:54Z,restarts,worker-2,0
2026-09-24T04:35:54Z,pg_conn,slaydx|idle,3
2026-09-24T04:35:54Z,queue,QUEUED,1
2026-09-24T04:35:54Z,queue,IN_PROGRESS,0
2026-09-24T04:35:54Z,queue,oldest_queued_s,0
2026-09-24T04:35:54Z,pg_mem_mib,postgres,193.6
2026-09-24T04:35:54Z,pg_cpu_pct,postgres,2.67
2026-09-24T04:36:00Z,rss_kb,jail,48848
2026-09-24T04:36:00Z,cpu_s,jail,0.03
2026-09-24T04:36:00Z,restarts,jail,0
2026-09-24T04:36:00Z,rss_kb,web,238536
2026-09-24T04:36:00Z,cpu_s,web,208.72
2026-09-24T04:36:00Z,restarts,web,0
2026-09-24T04:36:00Z,rss_kb,worker-1,189172
2026-09-24T04:36:00Z,cpu_s,worker-1,6.23
2026-09-24T04:36:00Z,restarts,worker-1,0
2026-09-24T04:36:00Z,rss_kb,worker-2,184440
2026-09-24T04:36:00Z,cpu_s,worker-2,6.41
2026-09-24T04:36:00Z,restarts,worker-2,0
2026-09-24T04:36:00Z,pg_conn,slaydx|idle,3
2026-09-24T04:36:00Z,queue,QUEUED,5
2026-09-24T04:36:00Z,queue,IN_PROGRESS,0
2026-09-24T04:36:00Z,queue,oldest_queued_s,1
2026-09-24T04:36:00Z,pg_mem_mib,postgres,193.9
2026-09-24T04:36:00Z,pg_cpu_pct,postgres,5.12
2026-09-24T04:36:07Z,rss_kb,jail,48848
2026-09-24T04:36:07Z,cpu_s,jail,0.03
2026-09-24T04:36:07Z,restarts,jail,0
2026-09-24T04:36:07Z,rss_kb,web,248056
2026-09-24T04:36:07Z,cpu_s,web,208.90
2026-09-24T04:36:07Z,restarts,web,0
2026-09-24T04:36:07Z,rss_kb,worker-1,181448
2026-09-24T04:36:07Z,cpu_s,worker-1,6.85
2026-09-24T04:36:07Z,restarts,worker-1,0
2026-09-24T04:36:07Z,rss_kb,worker-2,187016
2026-09-24T04:36:07Z,cpu_s,worker-2,6.94
2026-09-24T04:36:07Z,restarts,worker-2,0
2026-09-24T04:36:07Z,pg_conn,slaydx|idle,3
2026-09-24T04:36:07Z,queue,QUEUED,1
2026-09-24T04:36:07Z,queue,IN_PROGRESS,0
2026-09-24T04:36:07Z,queue,oldest_queued_s,0
2026-09-24T04:36:07Z,pg_mem_mib,postgres,193.4
2026-09-24T04:36:07Z,pg_cpu_pct,postgres,8.36
2026-09-24T04:36:13Z,rss_kb,jail,48848
2026-09-24T04:36:13Z,cpu_s,jail,0.03
2026-09-24T04:36:13Z,restarts,jail,0
2026-09-24T04:36:13Z,rss_kb,web,250968
2026-09-24T04:36:13Z,cpu_s,web,209.14
2026-09-24T04:36:13Z,restarts,web,0
2026-09-24T04:36:13Z,rss_kb,worker-1,181848
2026-09-24T04:36:13Z,cpu_s,worker-1,7.34
